descriptor,audio_id,ratings_consistency,RSC_20Hz_band,RSC_50Hz_band,RSC_83Hz_band,RSC_120Hz_band,RSC_161Hz_band,RSC_208Hz_band,RSC_259Hz_band,RSC_318Hz_band,RSC_383Hz_band,RSC_455Hz_band,RSC_537Hz_band,RSC_628Hz_band,RSC_729Hz_band,RSC_843Hz_band,RSC_971Hz_band,RSC_1114Hz_band,RSC_1273Hz_band,RSC_1452Hz_band,RSC_1652Hz_band,RSC_1875Hz_band,RSC_2126Hz_band,RSC_2406Hz_band,RSC_2719Hz_band,RSC_3070Hz_band,RSC_3462Hz_band,RSC_3901Hz_band,RSC_4392Hz_band,RSC_4941Hz_band,RSC_5556Hz_band,RSC_6244Hz_band,RSC_7014Hz_band,RSC_7875Hz_band,RSC_8839Hz_band,RSC_9917Hz_band,RSC_11124Hz_band,RSC_12474Hz_band,RSC_13984Hz_band,RSC_15675Hz_band,RSC_17566Hz_band,RSC_19682Hz_band
nice,English,8,0.296828,1.3951423627361212,1.5150908170880257,1.7559436240300899,1.7787523432937584,1.7215217751893561,1.663990526521007,1.5921412905574268,1.6698035247927296,1.2648570797024503,0.6086302814784625,0.11027364516486478,-0.1949066823617665,-0.30703478759130987,-0.3130954579396732,-0.3605027119584347,-0.42513038446281753,-0.33376705563094683,-0.003220200424955208,0.4370531752430189,0.4740951854934703,0.19530971982589287,-0.20463300506842705,-0.6077515953250107,-0.8733578560260971,-0.8325912767018905,-0.529590977609737,-0.21398894079409148,-0.12291264041794993,-0.1818571932460847,-0.2701417726389779,-0.35709109223828017,-0.4262111732811319,-0.525786999090382,-0.7216057905241051,-1.0211902053085453,-1.3577109024852427,-1.586826688655837,-1.6197188629152077,-1.4962305436410042,-1.2957505547787678
soft,English,8,0.735945,0.15021315573779548,-0.16867632509198893,-0.4497052187704251,-0.5954618618614987,-0.6786398593795112,-0.7883358077476851,-0.9402175096875993,-1.1883657443881164,-1.537427956654165,-1.7654907043101657,-1.6488208605035792,-1.3307316892177043,-1.0498756608514634,-0.868199295340705,-0.7904416161674707,-0.7301853322775806,-0.7368993680848845,-0.8079149254714407,-0.7895046345852313,-0.636939824219201,-0.42132402594610624,-0.15963380817917064,0.15096094041088995,0.4398843247106396,0.6607248885313617,0.81903231872282,0.7483727624514168,0.6412254446231603,0.7333537679638211,0.8740380638678753,1.0234637077169948,1.2624099109325768,1.4773973543163132,1.5984216579060186,1.5903555954754234,1.423723312053885,1.2421100235571068,1.1543827850988577,1.0975737023914744,0.9951483122672604
Cow,English,7,0.278509,0.6039665564961321,0.45375277689346205,0.46236260790241934,0.5169081911060603,0.5078918461880165,0.43020330268724394,0.4435968242838924,0.665955524783063,0.9058319892562854,0.8814922692991292,0.5847531307010029,0.3215881203193862,0.13934763447061901,-0.0038433086974475946,-0.06379390320231886,0.06773499066459679,0.29996113919875816,0.6178162602570376,0.9793202306337137,1.230632865354297,1.13960180151944,1.0047076378749762,0.8120488620224144,0.5714959261926422,0.05668272912272936,-0.7648194773507482,-1.6125179648489674,-2.0390253236617086,-2.4006852638936897,-2.3753030537584436,-2.0211625410509106,-1.6341563410056374,-1.2628062935587978,-0.9290410018430274,-0.5959721200110994,-0.11700301565777817,0.32511729460769906,0.48253109909478953,0.5620786147720699,0.7527493828386997
grandiose,English,8,0.009695,0.8825394604994287,1.3898225495145038,2.036095802619373,2.3115496229737156,2.1942685075471426,1.8515894738077157,1.368995535959217,0.8964513485014595,0.5205547139447061,0.24856551843436067,-0.03942087943265335,-0.3638663594375256,-0.6286747392731019,-0.6865668553470536,-0.8567565308160792,-0.9852914995590363,-0.9594208785135452,-0.8815109636781422,-0.7230908905451342,-0.5897499164082354,-0.5630393690236684,-0.8974382748074855,-1.2166272793242614,-1.1964665308873181,-1.003872228447735,-0.7684251794670749,-0.5258958124323027,-0.5216741248409087,-0.6755785502861335,-0.6900198956338996,-0.4425252362236905,0.09216477792055355,0.7605257221256498,1.051693951737681,0.9314246290213429,0.36441470257806186,-0.04817833117223292,-0.17486723521863745,-0.4398912413137288,-1.0218075150953274
Agitated,English,7,0.262618,0.20607688855686923,0.18447340448919206,0.21251868576317465,0.22416265591357815,0.2708327919627311,0.4203526693081912,0.6771134521503386,1.006250750690926,1.328234073308096,1.5283308720451207,1.624298226182422,1.5842074925390819,1.4572032598082965,1.2422833653414744,1.0311414663096234,0.723023498963888,0.6143356818862377,0.6261819732482857,0.6415263230457801,0.6167061724039117,0.5192586214586038,0.36221005502963244,0.1641278833907345,0.006372830310660098,-0.12139057237395272,-0.2840598826705244,-0.6070610711176397,-0.9504486427458739,-1.0867728194619626,-1.1015001784740968,-1.174616633946499,-1.2952691882726963,-1.3079411165480221,-1.2782990296441454,-1.4407994892523013,-1.6559173156074039,-1.6362580181156237,-1.4435166488332323,-1.1593459706616145,-0.7280265163812616
warm,English,7,0.1652,0.165309039472189,-0.15572708408504715,-0.5646583161288861,-1.0562384600490486,-1.530600925554429,-1.8101947348144836,-1.9709997005506936,-2.1769756682249373,-1.8956527370601932,-1.2856676059656613,-0.8281187133523206,-0.4985531641915368,-0.17627156793208806,0.09906858311578537,0.296038173636739,0.3605969133883998,0.4988195673188828,0.8425260908621544,1.297701484409893,1.3686081322870172,0.9116982264782875,0.3761626593157104,-0.005222505105862783,0.06586222550832337,0.45392889515282386,0.963446189593938,1.3427190976763426,1.3105400743161466,1.1978156378849585,1.1732360265771573,1.1327950500620112,1.039976442705386,0.8384977207235113,0.5144145008260508,0.052737962831034865,-0.180123314283293,-0.174304615235836,-0.3557946255320284,-0.7594553759242277,-0.8779395801521692
raspy,English,7,0.491298,-1.0843226658805563,-0.9284160295543098,-0.9692709358452617,-1.0503814905371254,-1.1494668935010754,-1.3034219415320796,-1.5010349019659903,-1.8106765630109503,-1.9022968840438337,-1.4842904119899196,-0.812950125130795,-0.45772103281269017,-0.3780415010426433,-0.2979818488674483,-0.05230682642498454,0.1574978222053077,0.32638023476666433,0.5053797734880283,0.6780132300913497,0.8329240253358383,0.9595697663686401,0.9432813458346175,0.8723919254938554,0.8038220773798558,0.8943702772960314,1.1661986709849446,1.4680559229215635,1.6349064859754998,1.6286782269902247,1.4851247083122951,1.186572995688932,0.8864792665630596,0.6348887156852666,0.3595854803720631,0.012172433199005685,-0.21926008058832203,-0.3747677003250381,-0.5264502521339004,-0.6032322253278231,-0.5300030744382964
light,English,8,0.58805,-0.11764134055948508,-0.3060109524262835,-0.5860719266913529,-0.8008051406744977,-0.973655557775157,-1.1854496472093208,-1.4299083024744406,-1.729421407385982,-1.7474388582758216,-1.4129835693729444,-1.179478865838013,-1.0569545451205966,-0.9108958630568564,-0.7231473099653327,-0.575839464111736,-0.41018178337620226,-0.2344540179300639,-0.003203921499864627,0.22923270227693285,0.4093063665840768,0.5095127106328861,0.5292151375565612,0.4626687252048641,0.35589764354590164,0.2092867470773892,-0.0991568456753043,-0.40974015417878673,-0.33517109425424507,-0.00029105735978811076,0.3875938980129217,0.6300694217451288,0.7735106569257733,0.8270784109229997,0.8473327172567319,0.9270473385384176,1.243871248125841,1.70714179743629,1.9393536901057122,2.095429862385541,2.1443525508781076
cold,English,9,0.602748,-1.1794008688192579,-1.6009661754482423,-1.8697788595002272,-1.8848540159205491,-1.8137762148203282,-1.6819898762688783,-1.435493154925167,-1.1096627696676116,-0.7909476598945789,-0.5210848529648214,-0.2733661633632722,-0.1096302695470688,0.026205709377574046,0.1978756471548658,0.4702368510239937,0.8193594545529872,1.1600664383526436,1.455497672963036,1.590335569595967,1.5932390941130343,1.504026649839563,1.4631117185707307,1.34118357195016,1.1181143579192039,0.83010190662673,0.5921571870904472,0.42090577127317785,0.2859563015604377,0.20784158744587433,0.16078742638135676,0.13436898575927006,0.10725211320840945,0.06876698108938695,-0.011148420831750858,-0.15228206589854953,-0.23220202161782577,-0.22783414992542575,-0.2671549654820057,-0.26232470347293085,-0.12349378748035908
forgetful,English,8,0.679626,-0.259200433030053,0.48108373300293344,0.9090621110410748,1.009855074017215,1.0975454947998693,1.2429970325597286,1.462770455361402,1.7145019631900762,1.934738353426676,1.9558196857030563,1.6645148282877726,1.1054870624847484,0.5224999463293027,0.12276172765017863,-0.2955073758528465,-0.6507145997867375,-1.0888190890319234,-1.5726648013516324,-1.7245716441958474,-1.533819813142484,-1.195119634955676,-0.8691427962179853,-0.6121036294815386,-0.468392637381391,-0.3201985744375576,-0.17461237165209875,-0.13403550807784204,-0.20643276983527384,-0.3413489388544165,-0.5668248442708779,-0.8530760601500734,-1.1391820383123172,-1.194393361010305,-0.974069291091001,-0.5286567624396228,-0.027597377780225658,0.3772223287993349,0.49763807693578493,0.3364852529979478,0.29550122575262416
bright,English,8,0.873355,-1.5078194749868121,-1.9003947674678696,-2.1869624992172945,-2.2004454528366515,-2.0572842774666333,-1.8194820514314551,-1.438713711237887,-0.9293009184687718,-0.3047629001378193,0.18945711161520595,0.48577569121662256,0.5181602283615723,0.4364238143399311,0.3785563372966213,0.47840978796214,0.6341965179393588,0.7758226583013687,0.9919356280669879,1.2415749864098335,1.4535770236152425,1.3794269793818474,1.0857199208612236,0.9102996525640255,0.7686759509711661,0.6281892537087761,0.5659757939860609,0.5503070450983389,0.4830465661169022,0.42930143137938803,0.35680922939720633,0.3296439301418292,0.32572156187877827,0.31107865476057206,0.24928498596230445,0.11781398818709195,-0.08453928269395632,-0.26504415076382,-0.3791367238091243,-0.4722177555925568,-0.5290807634097441
graceful,English,7,0.316314,-1.0217905492540993,-0.9856832423924244,-1.1391996495571424,-1.1667154815171314,-1.0865627173776884,-1.1467252269228752,-1.234668109888732,-1.4116031712449988,-1.407492908020756,-1.2345110665475,-0.8862877128807574,-0.4211396028840453,0.009912778493282053,0.3122612910145372,0.5278246352807675,0.7521860577800399,1.0998105526112407,1.6539395671265291,2.0971759339930385,2.1779178870845906,2.1150242090950235,1.7695650865393737,1.1994553207676544,0.5508616849866447,0.08457151080946437,0.01971237455927998,0.2133854395801718,0.1896845975514422,-0.17441900417535217,-0.5167104675396241,-0.5823822583954479,-0.5323985322619761,-0.4037787209225835,-0.23524490154963426,0.09940987136110063,0.2830858889918202,0.2585310544419797,0.21283923293362184,0.11976379771301741,-0.1596054493818517
toasty,English,9,0.113478,-0.2928309976541834,0.46196641404705563,1.1858570653801577,1.5557493869705956,1.7353894570859698,1.857951284487195,1.9100517149316598,2.0715088840521867,1.9942400886031373,1.6528785342642578,1.2772353343842038,0.8714770885808376,0.4293980114448219,0.07842218838304803,-0.12592050731887383,-0.2924581965059608,-0.6597952109333626,-1.1546044103375466,-1.0784417168437184,-0.7447418668466325,-0.6293224340811523,-0.643990140664748,-0.6588819257645523,-0.6477622202088802,-0.6838182969456872,-0.8170519953493098,-0.9030612956796916,-0.8549197143888382,-0.709250133507317,-0.5844399340781853,-0.6010110103298237,-0.7279416523287706,-0.7372507916287881,-0.541201417144528,-0.26605365807403775,-0.2604912161423967,-0.5245382212045996,-0.6709290274567311,-0.674188578897731,-0.5972288822990814
bright,English,7,0.541018,-0.9952368556458552,-1.220878221654047,-1.2787743658677742,-1.229682753412049,-1.1494304615059014,-0.9780506829011554,-0.7010812389411933,-0.35937816763180813,0.02668095934703678,0.3942922912505952,0.7872200468111616,1.1635036703824941,1.4920598416226223,1.6482932951588047,1.593611121948331,1.401984535636363,1.4249854153571182,1.554288906495522,1.4755458464720657,1.1787250932972064,0.8900741752440459,0.7974792602985235,0.7980369982941189,0.675662209610946,0.44502581222383936,0.2563682923492751,0.008084624309448455,-0.2320339959518298,-0.3858247700128126,-0.5055588329509187,-0.5830327295002081,-0.6115215477217628,-0.6518601970760801,-0.7740476024886929,-0.989203546531404,-1.2013218794441731,-1.259794781800495,-1.1638577980344083,-0.973224362344929,-0.7681276046920197
full,English,7,0.086995,0.6713135858037754,1.0899600035519275,1.232282336695,1.2688961066069666,1.3592536266022972,1.5322727483235155,1.665278437486612,1.5692204443224653,1.2385273965774712,0.8667900064769251,0.5824007853808765,0.37232134574273174,0.20592511780119596,0.1111788610047638,0.08502782921341512,0.021093165275152818,-0.0236655035511598,0.0345486316956821,0.19421281098943807,0.36031460532972664,0.43903709025940546,0.7775418027621209,0.9614021588218195,0.4710142507115114,-0.0636978311883528,-0.6555669040005292,-1.1626329279092222,-1.4396612162417994,-1.54322640379354,-1.5473602436395864,-1.5453864094941119,-1.5159856974671007,-1.3899448771888574,-1.1374500650338375,-0.9230171588706736,-0.8437299748205015,-0.839460165928348,-0.8335843910940155,-0.8262021216535506,-0.8192412555596102
happy,English,7,0.057042,-1.555072512255902,-1.734432012789068,-1.5502886723139775,-1.317445691366371,-1.1981828917772284,-1.0083076093363104,-0.745170814205617,-0.3581529903491488,0.5013671836372428,1.5467367378656665,1.8522908362451054,1.6670178424814415,1.2752986753858644,0.7802213246024289,0.44733240910532385,0.24189545311807978,0.11320118739597676,0.05521028608963934,0.08273752596449052,0.16777981872469075,0.2884617237066946,0.41363731390424535,0.5560121651279553,0.7847147693970958,1.0839379516461591,1.2793026310221498,1.049886720820704,0.717394411557185,0.6761131947789866,0.5851084397831752,0.43725042175413037,0.2955617999826612,0.05048033566556358,-0.3270360068088731,-0.6904033445618787,-0.942000543158973,-1.1377779349725845,-1.3128183682247438,-1.4868325132422258,-1.585029254399754
thunderous,English,9,0.753384,0.9950710924968073,1.2416018908229418,1.375497851218099,1.457012117723082,1.556718287057861,1.6831756718668753,1.788072016113839,1.7997213470687252,1.6587404458994823,1.3034375922901924,0.7837089540791684,0.3568646750928844,0.09612823531411607,-0.016567851885134342,-0.08273357356828764,-0.09629007161125712,-0.0447456987551113,0.047261831448913605,0.13617102835045594,0.0836189985012991,-0.11902159717426325,-0.3925855426339338,-0.6762216491171499,-0.998374229211038,-1.4066931629900221,-1.697178461562967,-1.536735011744142,-1.3160510220780726,-1.103938331721023,-0.9277630839913299,-0.8329306988467048,-0.8056418665064179,-0.7872308176722531,-0.7342648808201748,-0.6517137780756903,-0.5452847988017923,-0.43843258694890586,-0.39319045359902555,-0.38733508041856235,-0.37187778561148477
happy,English,8,0.306214,0.5587083773550987,0.6276273099394813,0.5609508433555076,0.5486250626371322,0.750250150559717,1.037299664759089,1.2605997429582247,1.384713334078859,1.2370616718834837,0.8801555136358347,0.6024953687804537,0.3787081389306905,0.19692897157597616,0.12230462032113583,0.19826808640236382,0.335714094182118,0.47646111717578976,0.7621816275918467,1.0774534787275956,0.9730391916635958,0.6197219894367849,0.5579136515358275,0.7235041571399817,0.6817778297050364,0.5814474402357084,0.29358722984846564,-0.1194970183970165,-0.4040794691301402,-0.6399233031526567,-0.9714182022158319,-1.3314917430855708,-1.6083068270280774,-1.719730556578603,-1.6677395161796196,-1.6290554944513298,-1.7064318181406224,-1.7503206842578034,-1.5833294943605183,-1.3609395484669988,-0.9352349889710097
light,English,8,0.428845,-2.041314911651821,-2.0829473395409486,-2.1451399853205397,-2.1119461836947666,-1.8965269324579788,-1.4674932857893235,-1.1014543076720147,-1.031564797381639,-0.961243680723028,-0.7467726180829187,-0.44512986793903664,-0.2118729592280105,-0.0552343892629369,0.07515447554929529,0.18678836340370766,0.26961021118547673,0.34569979108330107,0.4701204568549093,0.6504630171555621,0.898263086556408,1.1365772727485208,1.221417713981572,1.1696667402338463,1.113837721146765,1.0247546229667575,0.8873385032921751,0.7221978326716648,0.638201340435642,0.6244963126840026,0.6180709489613517,0.6549072950007474,0.679207694162909,0.6193682034666508,0.4883221798119163,0.3373326464735372,0.27574506422001693,0.2883724291813855,0.2671576121203937,0.27394399528313723,0.3616257281133118
quiet,English,8,0.384671,0.5320692599924662,0.45458847224297977,0.2787938531920684,0.06698230463991606,-0.12582616233015503,-0.3181986802766589,-0.5534813580143364,-0.8481998419488688,-1.1780484915872924,-1.3398887870931486,-1.393532570599329,-1.3802766643561621,-1.2691431907497481,-1.130912047446969,-1.0867861232901455,-1.0900419807584643,-1.1720557356936976,-1.377384480610631,-1.5381297000751815,-1.309773408669825,-0.7104991214406178,-0.14369975281392344,0.15629956161379135,0.3967946386839203,0.5954105057944851,0.6959884993605853,0.7207438483185789,0.8117167441462462,1.0510829245379971,1.2747525520128773,1.399711493773685,1.472914322997114,1.4833283555068342,1.394161207072744,1.2054813350532834,1.0996707500794198,1.0068132864893953,0.8164358710218088,0.6274382660362254,0.42470004518873405
sad,English,7,0.354,0.6304764085498719,0.48066728115239155,0.4526631688553877,0.5121732846424144,0.5723764560349553,0.5880870048106928,0.49579107048212057,0.33899151955635404,0.12352304914874421,-0.028365966357152245,-0.1778762369984761,-0.33383606855821385,-0.5274617703898494,-0.7863576590183088,-1.0696433682751538,-1.2865727084889143,-1.3740844915513113,-1.3914850746211305,-1.3967352629186034,-1.3847699748855777,-1.360435925217069,-1.1568795866151158,-0.9876734595896964,-0.9795888898870643,-1.0185838176890931,-0.963591747907503,-0.7470108426142212,-0.5090893050728299,-0.21999575145547282,0.25840647694841257,0.7028832703898135,1.0213970592928434,1.1911739130864383,1.319366220759261,1.420498136338493,1.5707330041863266,1.6620000527972132,1.5501999010218945,1.4674736083917215,1.3411570216654083
pleasant,English,7,0.571181,0.9345608217735623,0.9127703696952537,0.9898984360582825,1.0739290418804466,1.1676427032194854,1.2704319357731506,1.35948382044815,1.5644138598415076,1.6269426778811886,1.478999238303754,1.3700817627998854,1.2858951665497322,1.1305953517912866,0.9711715228291301,0.74221018967818,0.4137870248768719,0.13855788246035955,-0.08783393898721861,-0.24348350229357602,-0.35789403657940055,-0.4513698530164377,-0.4945114768906788,-0.5837665324289468,-0.7549162135474893,-0.9418351395503676,-1.0978311405622085,-1.1769167384323638,-1.2111098853047508,-1.214997184238979,-1.1915968879204928,-1.1926719513120203,-1.1811547546902281,-1.0365715536145608,-0.7612729833325297,-0.4749349375177744,-0.4510377495671183,-0.6226878463353859,-0.7894693533605851,-0.9565983543187622,-1.15690979205835
rock,English,8,0.409326,2.431980523216354,1.6344328442198033,0.856290460205342,0.6734273990893891,0.8234958499987316,1.1044160325713053,1.1352087296442908,0.7818547490306709,0.23838390648307903,-0.18160149849031698,-0.3712527553784699,-0.3905056119717136,-0.22237972302579698,-0.01840357807160881,0.12160318576093408,0.09020036992959823,-0.043208970697551405,0.10087709189405326,0.2808414472051488,0.2092049656063788,-0.011401171606200838,-0.16144101712491718,-0.17656376187138542,-0.28642899609274175,-0.6163616575280295,-1.0580916457376666,-1.2642901493382679,-1.3580456054472176,-1.5139122010371309,-1.6427802180728466,-1.8059434644509131,-1.7846609122449109,-1.499938328138729,-1.0250655965491735,-0.32136934846632126,0.5471759950270307,1.1731006737178917,1.2998853255325817,1.2257539144061496,1.025512747803176
happy,English,9,0.412035,1.6076417377580539,1.5749010796089011,1.6602885023875187,1.6683120416705577,1.6118661848468137,1.4649467871434154,1.263579843577795,1.115005457775993,0.8968458509600955,0.5361478507879506,0.05109813985970964,-0.3276808516138844,-0.5805595275959007,-0.8109198095910715,-0.9861122114533772,-1.0900285298460108,-1.1483511772432171,-1.1736804394500786,-1.1537133029475712,-1.1671038344614486,-1.2486676424151455,-1.317678893196785,-1.2593529600582145,-1.0477557054365132,-0.8388113686774169,-0.7811782534011728,-0.8527486905877179,-0.8385632428930009,-0.694155513079731,-0.37422310085584504,-0.12307385088772015,0.0138234096142445,0.14684170387709705,0.30420137096765076,0.4851920734281763,0.6100091997213614,0.6910761300058501,0.7637274288220526,0.7519999502721602,0.5968541626064268
fat,English,7,0.28825,1.3843498832777146,1.5655175847850624,1.7431837663319656,1.7586484181595077,1.7318953772802517,1.6301528702414358,1.2063108916500327,0.43535602152489816,-0.48394903154556135,-1.000826435392593,-1.2973356703961627,-1.4921298066620634,-1.570176592049195,-1.4908450998905844,-1.282003571915599,-1.023654821722856,-0.843287473249528,-0.6510470590025329,-0.43231863117969566,-0.25897404357130344,-0.16583483776898775,-0.22105142162180386,-0.3851645942709802,-0.5735677632151853,-0.7444555529072193,-0.8576972712560132,-0.8484081394592483,-0.709298004076612,-0.5445630962259477,-0.3442899789544548,-0.13980249103375933,0.11379990121824096,0.4211322404192544,0.7303902158622573,0.9598069818233852,1.0566462834195793,0.9885774870021699,0.8102726407039725,0.5694086070172211,0.25523221665093754
airy,English,8,0.214004,-1.2052052509775046,-1.3646888701055997,-1.403058429960613,-1.3658449412043725,-1.316065792807632,-1.241904787355653,-1.1351486169906304,-0.9867300303298926,-0.8132551684812875,-0.6681066095851985,-0.6464766983116396,-0.7796052525126265,-0.9699338369182805,-1.116809046989429,-1.089356790165608,-0.9334186773615245,-0.712692140514378,-0.36310243457679414,0.09804242045529855,0.4937219276207569,0.7790819127681471,0.9182787588883197,1.0355707991961425,1.201378693121855,1.4349778464749066,1.6642711890849877,1.5831331287504273,1.3285188119003637,1.2568805465326742,1.2327018220679424,1.1605105571621295,1.0427071378952042,0.8016335165615631,0.49440169504003595,0.1780773731530537,0.07048120995705959,0.15955757994596245,0.2697256072714822,0.38905968592238493,0.5186911553779653
cold,English,7,0.455124,-1.4973036686663113,-1.776691445108567,-1.890439476566028,-1.8498370405818503,-1.7815047947722975,-1.6372564588215226,-1.4526573427807163,-1.4672762016830267,-1.3686191341759242,-1.1152079487883602,-0.7549123298140883,-0.39531282843035515,-0.09950650998376237,0.11064580866243963,0.3053561863431877,0.4305712163516452,0.5001462892427627,0.5547859039859044,0.5603256950873781,0.6038906331359722,0.7802897823490098,0.8844383863459848,0.9207541766182987,0.9452160479873369,0.9700151123285479,1.0289792017092394,0.9577178808969108,0.852995788619995,0.8466997277116743,0.8314526100858314,0.8416871932273129,0.8986927235021324,0.9372424039775445,0.8866770382436875,0.6874758755317514,0.44622878462272236,0.24755066044959556,0.09142045114546683,-0.007000062344958638,-0.027730335644563196
happy,English,8,0.6235,1.5695176970072493,1.5165732498564595,1.4854407016929885,1.440319280583958,1.3845137492178867,1.2466461802748225,1.0740265166031286,1.0592419328113774,0.9223014840958578,0.4787978401426511,-0.08380651561650355,-0.42245699020326055,-0.4920383111976917,-0.40839473071351273,-0.39493818625726473,-0.42366228834513764,-0.5475964506644289,-0.6889616634067487,-0.7450532283152241,-0.8662659170987714,-1.229873303108969,-1.5692195748898905,-1.634065814886941,-1.5104704159710425,-1.4338309725214349,-1.3949399272209286,-1.1533054745381015,-0.9239313147247501,-0.7755312817712414,-0.6086967190854654,-0.43417862505287724,-0.20289698566447378,0.1465025339068289,0.5245546151656068,0.8325379541784292,1.0211067466692318,1.0439160352063714,0.9063394500598051,0.7630037575979526,0.5287749661840554
Happy,English,9,0.649076,0.28696014857539115,0.1968810055957191,-0.018442275199737557,-0.15059262626884987,-0.2013390278152892,-0.3365152256919295,-0.6337419447395297,-1.1430886971072194,-1.5154799341664387,-1.5628734025488031,-1.414403028192757,-1.1323043981777472,-0.710480126737532,-0.26578599586926066,0.08641338618923206,0.33519389482618484,0.6422543727060771,0.9798136962827475,1.0988250316277122,1.0283024570595716,1.09490738250309,1.43300077438002,1.7423178909835042,1.8326879677164958,1.7531284713625457,1.6615539288535186,1.3589734644995732,0.8603904112064912,0.3079609759216435,-0.18351637074980232,-0.30368338485330465,-0.21048311669144212,-0.11869938488024757,-0.289477121778412,-0.7761146642755509,-1.1003292065107093,-1.1968106651433779,-1.243635697031943,-1.1806314504276594,-1.0111375154319746
disgusting,English,7,0.775471,-0.7160651909575267,-0.670930953332009,-0.613244951879257,-0.5473106335785678,-0.5381795358141612,-0.5776340046726935,-0.647347859239239,-0.6901728281077745,-0.5877837998031777,-0.4124547931835794,-0.2570040695935452,-0.16798085480542577,-0.055575664987737486,0.12402348059592287,0.41594622604592557,0.7340692864711709,1.0231740944075323,1.306709634922639,1.5176303875592663,1.586141662497412,1.5675891509845583,1.4391521107387508,1.36247922597557,1.3811890893678713,1.4680968210873768,1.4619261559233,1.2063299648058434,0.7523548485570076,0.23175426637804014,-0.18112553549917232,-0.43878680411066,-0.6259292317729914,-0.7820168105049765,-0.9394409953077227,-1.091704826301339,-1.2346344154967583,-1.3444187608730391,-1.4227327713303648,-1.5423436638386017,-1.4937474513278661
warm,English,7,0.150213,-1.39239866664456,-1.1877520980726455,-0.7297264148239913,-0.3779269699195268,-0.07735813979975717,0.23389558179187075,0.4433139280210954,0.4936903501767297,0.49841139323410594,0.5470580606990254,0.6763162060923715,0.8017903653180741,0.920911620950317,1.0453189946598536,1.0720119366533474,0.9223902717482401,0.764190550649205,0.6068691089298076,0.30151482978827493,0.13758014470663196,0.33951535823460677,0.6272411293204934,0.7753220685195753,0.8132131577898916,0.9775188023363874,1.193166445425277,1.126394779469611,0.8790846875789072,0.5791264014840886,0.2617439695996732,-0.01866256403001507,-0.37351021918452193,-0.7938861958009634,-1.179570434176117,-1.5033642591336331,-1.7301119788701496,-1.9147190035798027,-2.0871136556519767,-1.994725156684236,-1.676764386805567
spine-tingling,English,7,0.430072,1.9655329276386309,2.097990748542626,2.1689516884531956,2.0908989399893207,1.9781606351322296,1.8602072310956566,1.62114567997038,1.1869180162222377,0.6069603414645717,0.03290893772487114,-0.4467611260799575,-0.7881475349372697,-1.0131760016803442,-1.0962162204760093,-1.0060959898591828,-0.8210113233592542,-0.8001850330384864,-0.7786170724481629,-0.554119627201425,-0.28583768674690907,-0.06548078784332115,0.03140564033405239,-0.03442124942902894,-0.18380892128965973,-0.3093695396179795,-0.3893083899005072,-0.4215021363368346,-0.44772989866467666,-0.5340472653132746,-0.659213957568905,-0.8377393766008289,-0.936189460590981,-0.7215279040379601,-0.3935419028337876,-0.1732556128111196,-0.18376250871954694,-0.3426011394551325,-0.39520021291660185,-0.442100772223494,-0.5801121345871325
mellow,English,8,0.570574,1.601306713751794,1.7056818089339114,1.9815428841490703,1.9728504916015621,1.8066772019964679,1.610723025250244,1.380979648156689,1.070770345305905,0.5971531717457902,0.03985884057902321,-0.5563870094913964,-1.0846687925129568,-1.3387182735198524,-1.3936289054303264,-1.4753623457271918,-1.5941712355515647,-1.5862220407773253,-1.3278211549296082,-0.8261498627546697,-0.4079333117031818,-0.18256666300868962,-0.07604841348846528,-0.0692903440819108,-0.09144988402740331,0.010451027562305537,0.14413706148198116,-0.0034190663427570408,-0.060614569370507486,0.16722858566554932,0.5119772736630382,0.37618644537916945,-0.11117357352571454,-0.48580103294843213,-0.6409314949440862,-0.695630193509842,-0.6230347628281461,-0.42901435516518355,-0.23214264710982038,0.009540517989934182,0.30511488953659727
melody,English,8,0.656159,2.0040324156604927,1.5390540381094062,1.1198128384916328,0.5262540101340891,0.16137016049802855,-0.14517651440593946,-0.2768975232458064,-0.11074487676386663,0.26474639271751454,0.8326828552945453,1.2975363736345122,1.4884586913626543,1.2327306510821858,0.6263651163084322,-0.09583075174026243,-0.6857964494085514,-1.0560457044476268,-1.3720481505589095,-1.6211189644197184,-1.6729261524104846,-1.3978265982728824,-0.8780906469759673,-0.38408629047888376,0.0927771135274297,0.5204875799439254,1.2504945460149008,1.6784910442938754,1.2459287096453482,0.503730553483754,0.08033858972170316,-0.07270361920348992,-0.21803092441978345,-0.3138226167902233,-0.4982812121587485,-0.8002462392250846,-1.2260048052954593,-1.5015198017538578,-1.366586980314185,-0.6697428195513576,-0.1017640380833392
